comment_id,author,text,published_at,likes,is_reply
UgzXINoHoMl3bbdruYt4AaABAg,@jeisonfabianramirezchiquil2618,Que bandera que se metan en política,hace 13 días,0,False
Ugzn92od4UZnLKS5-L54AaABAg,@claninfinityinf-fabian5788,Y x  q nunca vi a petroski en entrevista en ese carro,hace 13 días,0,False
UgxBw-OnBKvvMxpJMbp4AaABAg,@dayro.castillo.a,El capitulo que nadie pidió.. pero que ansiedad verlo 🎉🎉🎉,hace 13 días,0,False
UgzkZKog0tx-eNLw_sB4AaABAg,@carlosandresangelmican7428,"Parce que capitulazo cuando dijeron que pais tan fracturado nos han traicionado mucho somos un pais con muchos dolores y despecho es tan ""RE REAL"" ese es el sentimiento  nacional pero a pesar de todo eso aún tener la posibilidad de reir y conectar el humor con la critica social la politica y la realidad del pais como la hacia Jaime Garzón si el pudiera ver esto estaria tan orgulloso de que sus palabras hicieron ECO en el tiempo; siento que estos manes sin querer han ido influyendo en el destino político de este país con Claudia Lopez Gustavo Petro ahora con Oviedo le dan visualización a esas otras alternativas que a la larga han permitido cambios drásticos en el curso de la politica y romper con esas roscas amangualadas del ambito politico ❤❤❤",hace 13 días,1,False
UgwCLEaNCx9lPVx535B4AaABAg,@samuelsotelo7626,Ese man cae bien jaajaja,hace 13 días,0,False
UgyK2Oi9QeaGrDxs4714AaABAg,@CELIPXNDX,Por la ventana y fuck news el mismo díaaaa 🎉🎉🎉🎉🎉🎉🎉,hace 13 días,1,False
UgwHBo8PcohXS3o8Mmp4AaABAg,@aixaivonnebermudezurquijo6369,🎉🎉🎉🎉🎉🎉,hace 13 días,0,False
UgwJty63cXFKcbjm3px4AaABAg.AU3L4MD_YajAU5jyW04KMj,@nataliagarzon9602,"Si esa actividad le pusieron a Oviedo, No me imagino la que le van a poner a hacer si Abelardo acepta la entrevista 😅😅😅",hace 12 días,2,False
UgxADSywWrU7RZO7BGF4AaABAg,@KamilaEscobar1812,Oviedooo presidente y Maluma cantando el himno nacional jajajaja ❤😂,hace 13 días,0,False
UgxBOsPkbzvYFeWpSd54AaABAg,@gloriaaliciamartinez5257,Prefiero ver a Oviedo primero de alcalde y dependiendo como le vaya lo pensaría para presidente.,hace 13 días (editado),1,False
UgxByXb2P-N_sU6hHsh4AaABAg,@andresfelipepantano4270,"Nooo, por un video va a ganar este man noooo",hace 13 días,0,False
UgxZtpFJRgFA61DZsUh4AaABAg,@jonathansuarez-k5m,9qa 😊😢,hace 13 días,0,False
UgyReL-Xt8alIsZ1kfl4AaABAg,@danielsantiagogarciacontre3441,El que vino a defender su partido o candidato es severa gallina enferma,hace 13 días,1,False
UgwTmHjdl1UpMl1F4PF4AaABAg,@simonospinatoro5778,Estuvo bueno el cap pero si deberían de llevar a Cepeda también 🙏🏼,hace 13 días,0,False
Ugwg_VjDouf2ipyByxB4AaABAg,@lasfamiliasdealexjulian866,Se asoma el c*l0 por la ventana,hace 13 días,0,False
UgzACzNxc5pblGcXhAV4AaABAg,@juandavidgt5347,De la Espriella se caga,hace 13 días,0,False
Ugx0Aw8tr6QbXHZa5wp4AaABAg,@CesarMasChevere,"Parce, lo que dice Oviedo al final de la fuerza pública es una de las cosas más importantes en Colombia. ❤🙌🏽",hace 13 días,18,False
UgyybjUZrIMQP8amg9p4AaABAg,@mariahelenaoidor2518,El mejor capítulo ❤,hace 13 días,0,False
UgxyrsNBeBfBiib29c54AaABAg,@Jawerf23,El man habla igual que Andrea 🤣🤣,hace 13 días,0,False
Ugy6BazujJDMqBb8b-14AaABAg,@Magapep-g9i,"Si invitan a de la aspriella cuestionenlo mucho, que abunde el sarcasmo",hace 13 días,0,False
UgxUvYJ0n133y_dP04N4AaABAg,@Shaggy-w1m,39:18 inviten a Viki Dávila o miedo,hace 13 días,0,False
Ugy6OmfcE_klycUFDid4AaABAg,@MichaelRico-m6q,Que le de bueno a Cepeda ? Un guerrillero que lo único que habla es de paz pero para los delincuentes y les perdonen los delitos porque a las víctimas no les han dado se burlan entonces cuál cambio a lo bien no ven los espejos en Venezuela uno de derecho como Trump intervino y esta cambiando la economía la izquierda era la que lo tenía arruinado y la mayoría de países de Latinoamérica volvieron a la derecha porque se dieron cuenta que la izquierda es solo corrupción y miseria para el pueblo,hace 13 días,0,False
UgzDPOWZld295GGXRQd4AaABAg,@PedroGuillermoJimenez,"El man parche, fumando su cigarro, parchadito. CULO nos vamos a los traques JAJAJAJAJAJAJAJA",hace 13 días,0,False
UgzKL_sTQOvV21Gcuat4AaABAg,@santiagocastillo9156,"Que personaje tan agradable, pero que actividad tan desagradable jajajajaja",hace 13 días,0,False
UgxK0eRaXrSaugpSwJ94AaABAg,@andresfelipeoteroruiz1090,❤❤❤ Jaime Garzón papi capítulos chimbas y este ❤❤,hace 13 días,0,False
Ugwze1fw6cM4GiL8-dB4AaABAg,@juanitaluque-kf2xl,Gracias por traer videos así ♡,hace 13 días,0,False
Ugzt7LWcWGkjQ9flaHt4AaABAg,@danielardilamarin4793,"MAS POPULISTA QUE SUBIRSE EN EL CARRO CON ESTOS TRES MANES PARA UNA LAVADA DE CARA, NO CREO QUE SEA. PUBLICIDAD PÓLITICA PAGADA.",hace 13 días,2,False
Ugycr_tmTHCe0Y8dpcd4AaABAg,@Jorsh03-w6u,"Buen cap, chimba ver un candidato presidencial en ese formato y ojalá otros más hubieran copiado 🙌
Sin embargo como microbiologo debo decir que pudieron tener mayor higiene, con una mejor inducción, Culo no hubiera literalmente esparcido mierd* por todas partes, y encima, él sin gafas ni tapabocas puesto ._.
Esas 💩 💩 pueden ser de un turista de cualquier parte del mundo, y no es imposible que contengan E.coli, hepatitis A, parásitos, etc. Y luego a Emir lo abrazan un montón de chicas 🫠. Espero les hayan dicho que se bañaran. 
Por cierto con unas mascarillas de doble filtro se hubieran evitado los olores fuertes ☠️",hace 13 días,0,False
UgwgaVsz1PQDTy9CEH14AaABAg,@andresmora6928,Oviedo quiere arreglar tanto el país que empezó por la puerta del carro ☝🏻,hace 13 días,1,False
UgzJ0uCbcIEG7iQdc2B4AaABAg,@nataliaforero6035,44:40,hace 13 días (editado),0,False
Ugx4WvNzDB1DJ4aqfnF4AaABAg,@danielo.carvajal9686,"INVITENLO MAS AL OVIEDO PERO A HACER ANALISIS DE LAS COSAS, PERO EN UN CAPITULO MAS ADELANTE.",hace 13 días,0,False
Ugyc8t8pmAR-Em1re354AaABAg,@jonathanfernandez4285,El Otaku de Claudia lopez😂,hace 13 días,1,False
UgysPH0QP-599sm4UZt4AaABAg,@mateoromero8934,40:43 el propio brayan mora atrás,hace 13 días,0,False
Ugz6Bmdi-3YjPC0B5P54AaABAg,@Adrianaguayaba0621,"Que capitulo tan bacano felicitaciones.
Que  personaje tan bonito 
Después de cepeda el mejor candidato,honesto , inteligente, coherente pero sobre todo muy pero muy respetuoso y eso es lo que vale la pena",hace 13 días (editado),4,False
UgxIi0_qziPLZpk82qt4AaABAg,@carloscastro4906,"Camilo lo dijo, ""estos manes hacen lo que sea por votos"" y los que dejaron los baños en ese estado, lo hicieron por un pinche almuerzo y un par de monedas...",hace 13 días,1,False
UgxuShqkwUbV6qMRqDp4AaABAg,@luiscarvajal8996,Izque cuidado esto es trasmilenio jajajajaa está en la juega,hace 13 días,0,False
UgzDrwOjWhOeDH8twOh4AaABAg,@karinaramirezosorio1984,Jajajaja El Arquitecto de tu mrikda 😂😂😂😂😂,hace 13 días,0,False
UgycZpX6enFizlyHmS94AaABAg,@JoseBarva-x1u,37:03 sacado de todo contexto esto es pervertido jajajajajaja,hace 13 días,1,False
Ugy8YSmyq6KjVUHYZNt4AaABAg,@yolvercardona1663,Oviedo presidente 🫶🏼,hace 13 días,0,False
Ugz7bCsEdnatZK1LhPF4AaABAg,@aqua4485,Sin duda alguna Emir conecta con cada invitado.,hace 13 días,0,False
UgzLujl6iy9RzUQAsbJ4AaABAg,@diegoleonparada1216,Oviedo es una muestra de los nuevos políticos q no buscan conflicto solo con datos reales... Obviamente ningún candidato de derecha aguantaría su voltaje... Felicidades por ese capitulo,hace 13 días,1,False
UgxoyJMEyB9An-l3k6h4AaABAg,@carlosguerrero9550,Los mejores papa!!,hace 13 días,0,False
UgxqspgS66muI4TpjTN4AaABAg,@franciscopenaranda7858,En solo un  capítulo se ganó mi voto en la consulta de mañana,hace 13 días,0,False
UgziEppGGDmFKp3I4L14AaABAg,@carlosguerrero9550,Es más alcalde de Bogotá ojalá se vuelva a lanzar el man tiene más pantalones q el inepto de Galán y sabe lo q hace!!!,hace 13 días (editado),0,False
UgwEnZLPJIXRncX8YXd4AaABAg,@julianbernal4270,Oviedo. Oviedo.,hace 13 días,0,False
Ugzm1HknXeMa_7O0vdh4AaABAg,@josemanuelhenao5052,1:06:55 bro? Y esa puerta?,hace 13 días (editado),0,False
UgzcW_e6MS6RZA3eofN4AaABAg,@julianbernal4270,"Me cae muy bien Oviedo. El
País quedaría en buenas manos con el. Pero pues ya sabemos que los partidos tradicionales van a poner al que le toca el turno. Adelante Oviedo. Así toque desde el congreso.",hace 13 días,0,False
UgxGs8GCcwyNzt00smZ4AaABAg,@margaritaquintero2059,"No  quería votar, pero mañana le doy mi voto a Oviedo, me pareció más progres que los machistas, homofóbicos del pacto histórico. Buena entrevista",hace 13 días,0,False
UgwgrCD2BiU3rBNQX-94AaABAg,@soltobon9315,"Lleven a cepeda,  él próximo presidente de Colombia ✊🏼🔥💜✌🏽",hace 13 días,1,False
UgyvV7U9RgKZ0ffs0Tx4AaABAg,@luisnieto7629,Vamosss Oviedo,hace 13 días,0,False
UgzVlAK1d-Wl5Gl8OG14AaABAg,@MiguelHidalgo-j6e,"Esta cool, mejor que todos los candidatos de centro derecha, pero no le gana al  gallo de gallos Cepeda",hace 13 días,0,False
UgwG_CGlGvB4r94aoBN4AaABAg,@brayhangomez1595,Grande la Claudia Lopez teniendo la puerta pa que no se caiga,hace 13 días,0,False
UgwA1h2amiSOF1mXB294AaABAg,@davidmauriciosanchezgaona5098,que suban a polo polo,hace 13 días,0,False
UgzZFyMcybVbAyK5tMF4AaABAg,@miltonotaniabrilmora8689,Este capítulo tiene que ser viral esta super bueno,hace 13 días,0,False
UgwQ9HS7hQgwyqUyDHF4AaABAg,@rrhhmmtt,"este man logro conectar con la gente de manera honesta, creo que nadie lo vio venir, va a ser un fenómeno estilo Mokus",hace 13 días,364,False
UgxJnWAqewssNr17wEt4AaABAg,@javiersalamanca9203,Y en donde está el link para las boletas de los Shows 😅,hace 13 días,0,False
UgxtOyEoLGewE3udFPF4AaABAg,@gustavorincon527,"Se aguanto severo roastt, sin ser comediante , como gimel9 debió resivir mucho bully",hace 13 días,0,False
UgwuTNtqVk6Jq9Aazmh4AaABAg,@andresfelipevegaromero5582,Él tiene mi voto en la consulta,hace 13 días,0,False
Ugz0Jf4XqwF5qpduDEl4AaABAg,@mariomanchabajoy9830,"La democracia es algo de lo que uno le gusta, no le que le toca!!! Frase",hace 13 días,0,False
Ugynyu2XHFoeL6sGXxh4AaABAg,@DannaRivera-db7cs,"De verdad siento que Oviedo tiene la madurez para dirigir un país, no hace promesas que no puede cumplir, además de que habla con pruebas de lo que ha pasado en colombia. 
Con todo mi corazón espero que gane ❤",hace 13 días,62,False
UgxwU0-kvOIrx4NFMr14AaABAg,@Andrey88L,Buen tipo el Oviedo.,hace 13 días,0,False
Ugyie1-YGs6P79yfwfd4AaABAg,@danielo.carvajal9686,"INVITEN A VICKY DAVILA, SEGURO NO ACEPTA PERO BUENO. XD",hace 13 días,0,False
UgzufElRSdD2FvxEVrd4AaABAg,@joelmateolopezmeneses8714,los cazamierdas,hace 13 días,0,False
UgxEBtmfCoZ_mPAZJMR4AaABAg,@Nicopk69,41:30 Brayan Mora en el fondo,hace 13 días,1,False
UgwkJWW7WEATmfOYpK94AaABAg,@leydilucialimassalinas6143,Que buen capitulo una conversación interesante inteligente y sobre todo con buen humor.,hace 13 días,0,False
UgyaQvAk1iin7hk1Pm14AaABAg,@dianacarolinaacostarocha6823,Genial capítulo 😊 y que mierdero,hace 13 días,0,False
UgyV5ems93B_M_bQKk94AaABAg,@angelandrespolaniaquesada3648,"Pa cuando Juampis, que no le quede grande papi",hace 13 días,0,False
UgyaJ-Erq5O5iG6er_t4AaABAg,@cristitina2000,"“Nadie podrá llevar por encima de su corazón a nadie, ni hacerle mal en su persona aunque piense y diga diferente”",hace 13 días,30,False
UgwQ9HS7hQgwyqUyDHF4AaABAg.AU3G0Xs7lUkAU3fBlnn2iz,@mariafernandaguaunaruiz6684,"Pienso igual, se me hace muy similar a él ❤",hace 13 días,5,False
UgwQ9HS7hQgwyqUyDHF4AaABAg.AU3G0Xs7lUkAU4WxoythSY,@javierpardo11,"🤷🏻‍♂️ está en campaña.. Oviedo es un tipo q se ve simpático, pero el es de la línea de santos , de Alberto carrasquilla, muy al estilo  duque..posturas neoliberal, clasista...en Bogotá como concejal apoyo todas las políticas de galán , como el pot , el incremento del avalúo catastral, las tarifas de seguridad en los servicios públicos",hace 13 días,2,False
UgwQ9HS7hQgwyqUyDHF4AaABAg.AU3G0Xs7lUkAU3itZUZju8,@miguelquiroga7003,"Pero Mokus era mas serio, mucho mas serio",hace 13 días,1,False
UgwQ9HS7hQgwyqUyDHF4AaABAg.AU3G0Xs7lUkAU3vSesKoQx,@mariafernandaguaunaruiz6684,"​​ @miguelquiroga7003 ah no claro, en su forma de ser nada que ver de enseñar y acercar su política si.",hace 13 días (editado),1,False
UgwQ9HS7hQgwyqUyDHF4AaABAg.AU3G0Xs7lUkAU3wQ0JZzRS,@customrock4,Ojalá que no esté man es un dizfras,hace 13 días,0,False
UgwQ9HS7hQgwyqUyDHF4AaABAg.AU3G0Xs7lUkAU63tfy7zNh,@diegoestebanperezcante5971,Este mk apoya el fraking... Ojo si no está de acuerdo,hace 12 días,0,False
Ugynyu2XHFoeL6sGXxh4AaABAg.AU3Fi5fZSF8AU3SuUFcATq,@JhonBLS,Lastima no tenga los votos,hace 13 días,0,False
Ugynyu2XHFoeL6sGXxh4AaABAg.AU3Fi5fZSF8AU5W5926lA0,@AndreaDuarte-c5m,"Ojalá y tú deseo no se cumpla, ¿De verdad queremos otra vez a la derecha? De verdaaaad?",hace 13 días,0,False
Ugynyu2XHFoeL6sGXxh4AaABAg.AU3Fi5fZSF8AU5_Ts0L2fT,@Andrey-gc8dz,​ @AndreaDuarte-c5m  de hecho el explica en esta parte 36:00 porque está en la consulta de la derecha y que es más centralista,hace 12 días,0,False
UgxwU0-kvOIrx4NFMr14AaABAg.AU3FaVCcxu9AUGGOAxqZuZ,@Andrey88L,Vengo de twitter...Oviedo es una gonorrea.,hace 8 días,0,False
UgyaJ-Erq5O5iG6er_t4AaABAg.AU3F-jLL5avAU4DwNuXD6V,@wilsonhernandez6537,"Grande garzon, q falta haces mi hermano.",hace 13 días,1,False
UgwFRzZJo1rpMna99gh4AaABAg,@maurozr81,"Comparar a Oviedo con los demás de esa consulta, es como comparar la mierda con la pomada. Ese señor se siente muy auténtico y ante todo se muestra muy humano, sin prejuicios y que es de razones, nada que ver con esas otras porquerías que lo rodean en esa consulta de derecha.",hace 13 días (editado),0,False
UgxcAPCr_agbqsqbVwt4AaABAg,@JhonNeira-gw2fj,VAMOOOOS OVIEDO ❤❤❤,hace 13 días,0,False
UgxbljFh-fI70LTHZ3p4AaABAg,@juandavid-ow8gg,"emir olia a chucha, le pedi una foto y eso que ya se habia quitado el traje🤣🤣
los amo",hace 13 días,1,False
Ugzvl7rK7E2uCte68bt4AaABAg,@Hydranoid09,Ahora Luis Carlos Reyes (Mr taxes).,hace 13 días,0,False
UgxETG3i0eKkEm0Qk6N4AaABAg,@wendygeraldin3,Este señor si tiene perfil de un buen presidente Voy a votar en la consulta para un contrincante digno a cepeda.,hace 13 días,33,False
Ugz9R6INTUOSDiDAiPp4AaABAg,@ivandariocontreras4834,"Muy buen capítulo, y este tipo de personas son las que merecen estar en la política...y esperemos no salga un capucho como JP Falso Hernández.",hace 13 días,0,False
UgzPbG43_R_CtUZJjtd4AaABAg,@estebanjurado8674,Me encanto !!! Felicitaciones !!!,hace 13 días,0,False
UgwpewPiC1N2bZlEOHF4AaABAg,@Diego-om2oo,"No pensaba votar el domingo, pero claramente Oviedo tenes mi voto!!!",hace 13 días,0,False
UgyQ8iQ6lnK-jNYPlrZ4AaABAg,@elizabethvillegas7380,"Una propuesta , deberían como requisito para aspirar a Consejo y Congreso limpiar los baños públicos y así darnos cuenta que los que quieren estar en el Estado de unten del estiércol del pueblo jejeje",hace 13 días,0,False
UgxDUtRuSvDtjYjiyyp4AaABAg,@giovannimartinez5669,"Hahaha ese man por que habla así ? Que se saque lo que tiene en el culo primero. Aquí  no hay Presindente 😂
Vamos de la espriella ! Mano fuerte para los guerrillos !",hace 13 días,0,False
UgxT5QLiG-8QLAa_WdV4AaABAg,@paulaandreacardenas9227,"Chicos los amo, voy a votar por Cepeda presidente, pero este man es sensato y me cae bien. Solo Pacto para senado y cámara ❤",hace 13 días,0,False
Ugz9FiQzESD6RqkVnY94AaABAg,@upquaupqua5895,Al inicio pensé que era pura mierda de lavar los baños 😂,hace 13 días,0,False
UgzUZI7OE-G9sOsZMVx4AaABAg,@JuanCamiloGonzalezSanche-fk6sb,Por fin Emir fue chistoso en un capítulo.,hace 13 días,0,False
Ugxv7u3Z6iLgYcb_IpN4AaABAg,@katerodriguez680,"Colombia no está preparada para un presidente como este... pero no me importa, ya confirmo que se ganó mi voto!",hace 13 días,1,False
Ugwh9wJY2Unv9uBSoYt4AaABAg,@katherinegomezm903,Voto por Oviedo 🫰🏻✅,hace 13 días,0,False
Ugw_isROtG7vSeRpovB4AaABAg,@srlucifer5624,"este capítulo debió salir después de el 8 de marzo, no puede ser que por más que culo le vaya a oviedo, va a influenciar mano de brutos que van a repetir el ciclo de  votar por quien mejor le caiga, el capitulo debería ser de generar conciencia, pero lamentablemente la gente de este país está muy cerrada y se deja llevar por una apariencia, culto siempre.lo ha hecho bien pero tengo que estar en desacuerdo con este capitulo.",hace 13 días,1,False
Ugzj7AXZH42pa73IX6N4AaABAg,@juansebastianquintero8033,"Emir es muy pirobo, 😅",hace 13 días,0,False
Ugw8GWPe5RrfJMcPN_54AaABAg,@marlonolmos4109,"Este señor debería ser el presidente de este país, por que si nos van a dar por el culo que lo hagan los profesionales.",hace 13 días,0,False
Ugwdj5592YDqo8pOtCd4AaABAg,@paulromero3458,justo estoy almorzando y van en la limpieza de los baños jajaja,hace 13 días,0,False
Ugzn9SxMJqyeu1GLZUZ4AaABAg,@chimp-01,"Tiene carisma... pero para presidente, mejor no 🙃",hace 13 días,1,False
UgxETG3i0eKkEm0Qk6N4AaABAg.AU3E4k5JA2IAU5PT3uEMZ_,@diegoestebanperezcante5971,Apoya el fraking... Descartado,hace 13 días,0,False
Ugx8ul1ls6qaLPO14pt4AaABAg,@Anacamay,"Epa, la consulta es de Oviedo ❤",hace 13 días,0,False
Ugwv1St3bZC3o-eKumZ4AaABAg,@juansebastianquintero8033,Pero ya empezamos a cargarla 😂😂😂,hace 13 días,0,False
UgwbCQ_WLK9YBFuM1I14AaABAg,@slaptured,"Invitenlos a todos, el que no vaya es porque tiene un rabo de paja tan grande que se podría quemar con cualqueir comentario 😶",hace 13 días,0,False
Ugwwy7r16D3b9uccxMx4AaABAg,@gerzon002,Oviedo es más falso que una moneda de cuero,hace 13 días,0,False
UgzXDvaAOWdVPF4HQLh4AaABAg,@diegoedison2008,Este es una persona que es imparcial y sus comentarios son libres de odio y eso se le valora,hace 13 días,1,False
UgzzwU320aFjnPx54fV4AaABAg,@juansebastianquintero8033,Pirobos si me han hecho reír 😂😂😂,hace 13 días,0,False
UgzOQumjO-iuGEZTPy94AaABAg,@hernancamilocastanoortiz5811,Se ganó mi voto,hace 13 días,0,False
Ugx6NVUT2-RvwtVHsVt4AaABAg,@LeitoPerez-g8s,"Viva colombia viva por la ventana ,viva garzon h.....p🇨🇴🇨🇴",hace 13 días,0,False
UgwuENx39E9Cl698OlV4AaABAg,@diegohernanpaezcastellanos8472,Chimba como Camilo hizo una entrevista política.,hace 13 días,0,False
UgxnFFeIngSLE5CwiYV4AaABAg,@jesusrodriguez5135,SOLO CEPEDA EN ESTA MONDA!,hace 13 días,1,False
UgyLU-KwdGGlvy5Bnxt4AaABAg,@MauricioRamirezJimenez-i3h,"Desde que salió la consulta de la centro-derecha y derecha, tengo muy claro que Ovidio es el candidato menos ruin, menos miserable, y menos payaso de todos ellos, y tambien menos que el matagatos de Abelardo de la Estafa",hace 13 días,0,False
Ugx_xSO0PNAL97lf3994AaABAg,@mayerlysantamariarodriguez9236,Estoy viendo el video un 7 jajajjaa,hace 13 días,0,False
Ugwl8g1ffiuYUdDax8J4AaABAg,@samanthahill456,este capitulo aunque fue una mierda lo disfrute gracias,hace 13 días,0,False
Ugy_H6kO2ByPv_4Vn9B4AaABAg,@juniormosquera3197,🤐 sin palabras 🤫,hace 13 días,0,False
UgzZoU-KuMrFLBFs1Xh4AaABAg,@johnfredycastilloborbon2789,Veo que este hombre es coherente pero tanta rata Enel gobierno si lo dejara gobernar?,hace 13 días,1,False
UgxJrNZHeV8u5Gtci494AaABAg,@marlonskull777,"Yo no sigo ideologías y no defiendo ningún político, pero este man Oviedo, se le nota en la cara que es muy relajado, en cambio los otros candidatos, obligados a mezclarse con la plabe, ses les ve la cara de asco, de hipocresía y de que no saben ni mierda de la gente del común, 😂😂😂😂
El que maneje el país debe estar más con la gente que genera la plata por camellar y no con los de la elite que se sienten de sangre azul",hace 13 días,0,False
Ugx5BWoxeaH-uUEi0Wd4AaABAg,@Joséluis-f2h,Oviedo muy bien pero Cepeda presidente,hace 13 días,1,False
UgzBsUxaLfFeEbC6-HB4AaABAg,@ximenabulla8271,La verdad lo mejor de esa consulta ❤,hace 13 días,0,False
Ugy0QGNJZcTcnhx-j9p4AaABAg,@andresmanjarres-h8s,Ese Emir es un parche jajajaj,hace 13 días,0,False
Ugy_Qu_in5NwDuoC15t4AaABAg,@freddyargotty5284,"Actuaron como los de la ""pulla"", a estás alturas de elecciones y lavarle la cara a alguien q por supuesto se va a mostrar como el más coherente frente a los demás ""polarizadores"" es una jugada q muestra claramente q les pagaron muy bien por la entrevista obviamente por la cantidad de seguidores en redes q tienen (por lo general de izquierda )bajo la estrategia de quitarle votos a estos sin importar lo q suceda en estás elecciones.",hace 13 días,1,False
UgxEAYVshEPl4BsvA0x4AaABAg,@hendriko8553,"Ese mensaje en la guantera, QUE CHIMBA GRREA !!, LOS AMO.",hace 13 días,0,False
UgzqSc0PKo4KgomOPuF4AaABAg,@carlostovarguerra08,"Pongan a Emir en ese hpta carro siempre, no a interactuar con gente en esos shows en vivo que lo hacen quedar es mal. Que hpta tan chistoso, mucho talento de verdad tiene! Saludos.",hace 13 días,0,False
UgyGAtvGDlx3OpGRkiB4AaABAg,@Drako-Game,Capitulazo Oviedo es un buen político porque no es un político,hace 13 días,1,False
UgyDga9McS2FWVToj954AaABAg,@jorgeluisnunez3732,Y nació el 16 (1+6=7),hace 13 días,0,False
UgwnLyNE3xSaZBucItx4AaABAg,@nelsonfernandoromeroperez2443,Oviedo es un parche😂,hace 13 días,0,False
UgxCFZPHJ8us25_Low14AaABAg,@viajealaabundancia,"A veces me pregunto cuál es la opción viable cuando, en una parte de la sociedad, predomina la idea de “si no estás conmigo, estás contra mí”. Si estás en mi contra, ¿qué procede, el exterminio? No importa si eres de derecha, centro o izquierda: muchas veces eliges a tus líderes solo porque no quieres ver al vecino progresar, solo porque piensa diferente a ti.
Yo creo que la mayoría de las personas quiere ver al país convertirse en todo lo que puede ser. Una potencia mundial, sobre todo alimentaria. Recuerdo bien que en el colegio nos decían: “Colombia tiene todos los pisos térmicos; aquí se puede cultivar de todo”. Tenemos el potencial, pero seguimos discutiendo los mismos problemas del pasado.
La sociedad debe reconocer que dos pensamientos que parecen ir en contravía quizá puedan terminar en el mismo destino: un gran país lleno de grandes personas. Eso es lo que veo en Oviedo y es lo mismo que vi en Gustavo Petro: un país donde sí se puede, y sé que podemos.",hace 13 días,0,False
UgxQmAelCUn_TbjbGkh4AaABAg,@johanandresfoncaparada6893,Algo me llamo poderosamente  la atención y si oviedo gana esa consulta  de la derecha seria un tremendo golpe y nos desasemos  de varios de una si gana oviedo la consulta seria una buena jugada,hace 13 días,0,False
UgwDHGZv-1RJGClWvOl4AaABAg,@edwinvargas5307,LOS ÚNICOS QUE LES CAMBIA LA VIDA EN CADA PERIODO YA SEA DE ALCALDIAS GOBERNACIONES  SENADO O CAMARA Y PRESIDENCIA  ES A ESO HP POLITICOS SALEN CON EMPRESAS CON MILLONES EN SUS CUENTAS CON HACIENDAS Y CASA QUINTAS ES A ELLOS LOS ÚNICOS QUE CADA PERIODO LES CAMBIA LA.VIDA,hace 13 días,0,False
UgxVwqpqfk8HinR_JQ14AaABAg,@SantiagoKuZe,"Voy muy claro, Oviedo, o cualquiera, MENOS de la espriella",hace 13 días,0,False
UgxUdgzEKALgiSilXRR4AaABAg,@D3ivid_47,"Jeffrey Epstein no esta muerto, estaba grabando en Por La Ventana 😮 jajajajajaja",hace 13 días,0,False
UgzA4MYadpiAygIWRb14AaABAg,@CesarSteveAdarmeRivera,Mirando este capítulo desde la mierda😅,hace 13 días,0,False
Ugyy5Pk4lHS63DOQNCl4AaABAg,@JhonSuárez-w6b2p,Cuando toca hacer algo de verdad el Sánchez no hace ni mierda.,hace 13 días,0,False
UgypLPQZmelZQgOOZyZ4AaABAg,@JonhAlexanderLopezMora,Este canal se volvió apología a la izquierda o me parece? 😅😅😅😅😅😅😅😂😂😂😂😂,hace 13 días (editado),0,False
UgwXMtVjGOSjSslZ7554AaABAg,@dariocanonbenavides9818,"Cómo mostrar realidades del país en un poco más de 1 hora, cátedra para los medios tradicionales",hace 13 días,0,False
UgzeG6Afj9_5DlWDiut4AaABAg,@malejacuadrado24,Primera vez que veo a envié tan concentrado escuchando 😮,hace 13 días,0,False
UgzIkwS--HdvBb6FLtd4AaABAg,@andrescabrera979,"Sorprende que Emir siendo el más apolítico, sea el que mejor preguntas hace y más interesado está en el tema",hace 13 días,2,False
UgyV733lC2GegQ24aeN4AaABAg,@mauriciooliverosgonzalez6558,"Si van a llevar a Paloca Violencia, no olviden llevar su par de botas 😂",hace 13 días (editado),0,False
Ugx026vSEs2KE3_rWYN4AaABAg,@ozobass,"Ese carech1mb4 de Emir no deja hablar que desespero, cambienlo por el mago",hace 13 días,0,False
UgyfIB00ZN49BglbIfJ4AaABAg,@DiegoMoreno-kb6ym,"Las personas que critican a Emir se les olvida que es un pelado que recién tiene acceso a las posibilidades que tiene, y esa es la realidad de muchísimos en el país. Hay gente que está pensando en que comer, no en quien votar.",hace 13 días (editado),0,False
UgwuQqZUsoLwgue6uxV4AaABAg,@realidadesamargas3282,Mi voto es por este señor ❤,hace 13 días,1,False
UgxVlswdC9nbkNHd6sd4AaABAg,@KAMYLCK,Ese man ya había salido con Deivis y Duvan,hace 13 días,0,False
UgyuJRFeBxD5yZGrjDB4AaABAg,@sandrag5992,Me encanto ❤️,hace 13 días,0,False
UgxhscIZt7s5wGSQfTJ4AaABAg,@omarmateus7297,Emir es otro nivel; cuando no se duerme en el capitulo...,hace 13 días,0,False
UgwqT7KCwjue2PTQKNZ4AaABAg,@sergiojaramillozamora8336,"Que buen capitulo, es lo que es 
Una persona que habla con datos cuantificables y no el populista absoluto",hace 13 días,0,False
UgyscPYUWE9kRqBz4P94AaABAg,@DanielLeonardoCorreaArango,Cepedista pero yo voto en la consulta por este señor .,hace 13 días,0,False
UgxDZqmSwsn3_Zma3CR4AaABAg,@miguelangelbuitragohurtado9732,Inviten a Santiago botero.. relocos la buena parceros.,hace 13 días,0,False
